media_id,title,genres,release_date,avg_rating,total_episodes,total_seasons,status,release_format,show_runner,media_type,create_time,update_time
5c6a8d90-0499-4341-97b2-5baffd3716f2,During better,['Sci-Fi'],2012-04-01,4.9,62,2,Upcoming,Hybrid,Randy Norris,Serie,2025-02-26,2025-02-26
6026ee99-3e91-4213-9c19-da3b6a74fab5,Degree,"['Mystery', 'Fantasy']",2000-06-15,2.2,65,15,Upcoming,Binge,Brent Green,Serie,2025-02-26,2025-02-26
69d36f5f-8a16-415f-bb6f-00342dd253d9,Institution author,"['Animation', 'Sci-Fi', 'Fantasy']",2010-11-29,6.4,163,9,Upcoming,Weekly,Evelyn Morris,Serie,2025-02-26,2025-02-26
459fc7ef-ff97-45dc-b453-2bbd61b012d2,Man decade threat,"['Thriller', 'Fantasy', 'Sci-Fi']",2019-12-16,3.9,116,16,Running,Weekly,Larry Brown,Serie,2025-02-26,2025-02-26
20c3137b-b519-476f-933f-2d30d5603baa,Avoid far,"['Comedy', 'Thriller', 'Mystery']",2010-01-31,2.8,159,14,Upcoming,Weekly,Dustin Johnson,Serie,2025-02-26,2025-02-26
e5ad6b65-f4dd-4304-8231-4700471cd270,Woman,"['Sci-Fi', 'Drama']",2014-11-10,6.7,77,6,Canceled,Weekly,Jose Scott,Serie,2025-02-26,2025-02-26
b8c1ba26-fdb3-4d86-8f6d-8d10d29185d0,Score shake care,"['Adventure', 'Thriller', 'Action']",1995-11-14,10.0,156,6,Running,Binge,Grace Smith,Serie,2025-02-26,2025-02-26
f06cdd65-009b-4150-8733-88b2e508acce,Song six,['Drama'],1999-02-06,1.8,190,10,Running,Weekly,Cameron Williamson,Serie,2025-02-26,2025-02-26
db21601f-32e5-41c9-b273-43e114adc3ad,High page,['Comedy'],2017-07-01,7.4,175,10,Canceled,Binge,Jill Ballard,Serie,2025-02-26,2025-02-26
29c28e16-2225-4da1-a94e-a0bb1feb2886,Ten,"['Adventure', 'Fantasy', 'Mystery']",2018-10-14,8.8,133,17,Running,Hybrid,Karen Bates,Serie,2025-02-26,2025-02-26
85c2434d-8de3-4c30-b222-9464f3941b91,First those exist,"['Thriller', 'Adventure', 'Fantasy']",2001-09-05,6.5,17,8,Running,Binge,Melissa Zhang,Serie,2025-02-26,2025-02-26
46b87a3e-42c2-45f6-b04e-f27345c5b90f,Note large,"['Action', 'Thriller']",2017-03-08,8.7,49,5,Canceled,Hybrid,Steven Hernandez,Serie,2025-02-26,2025-02-26
bc058dcd-57d1-45ab-8306-e6e09694bdf3,Position senior,['Comedy'],2024-04-27,3.6,128,14,Running,Hybrid,Stacy Russell,Serie,2025-02-26,2025-02-26
d5fa957a-e3b6-483e-8e3a-839bca7086bc,According figure sit end,"['Action', 'Mystery']",2008-08-04,1.6,73,14,Ended,Hybrid,Diana Wilson,Serie,2025-02-26,2025-02-26
a3081525-372e-4806-96ef-5cdbf0ece505,Happen house actually,"['Fantasy', 'Horror', 'Thriller']",1996-03-29,4.8,68,6,Running,Hybrid,Gregory Patrick,Serie,2025-02-26,2025-02-26
007384d1-5ce4-41b4-98ba-6c3aae69cae8,Such during to,"['Horror', 'Mystery']",2016-03-16,1.6,162,6,Ended,Weekly,Diana Cruz,Serie,2025-02-26,2025-02-26
1ee2a3e6-83c3-4912-8025-d96674522105,Nearly analysis,"['Fantasy', 'Sci-Fi', 'Action']",1996-06-02,8.0,126,5,Running,Weekly,Jason Salas,Serie,2025-02-26,2025-02-26
26c83c42-8605-4e4c-90e4-e5f68f93a54d,From section tend,"['Mystery', 'Drama']",2009-06-14,1.6,162,13,Ended,Hybrid,Karen Berg,Serie,2025-02-26,2025-02-26
7776a11f-9815-489e-b8e4-e89df2321a3d,Affect catch,['Action'],2012-08-27,2.2,50,10,Ended,Hybrid,Dalton Morales,Serie,2025-02-26,2025-02-26
24f0343b-9e10-4cef-a1d5-3a57ac4a3d39,Foreign,['Thriller'],2002-12-18,6.7,52,2,Upcoming,Weekly,Anthony Smith,Serie,2025-02-26,2025-02-26
00da0339-76e8-44cd-8356-9d9dc3387694,Little trip however,"['Adventure', 'Mystery']",2020-10-05,4.1,142,4,Canceled,Hybrid,Paul Beard,Serie,2025-02-26,2025-02-26
e1036df2-d9cd-433b-914f-ffed73e07156,Yet reason deal over,"['Horror', 'Fantasy']",2005-03-21,4.8,158,12,Running,Hybrid,Crystal Everett,Serie,2025-02-26,2025-02-26
88c596e1-c128-43c5-a50d-6a2626b6be65,Hospital can Mrs,"['Action', 'Drama', 'Animation']",2000-02-26,7.6,182,14,Running,Hybrid,Jacqueline Williams,Serie,2025-02-26,2025-02-26
4293906f-60e9-4e5e-86c3-8c43cce4fa90,What,['Comedy'],1996-09-22,1.8,41,16,Running,Hybrid,Javier Rojas,Serie,2025-02-26,2025-02-26
b154430f-191f-4fff-8600-0895c78323e2,Attack piece visit,['Fantasy'],2018-02-11,8.7,162,17,Canceled,Weekly,Gregory Nelson,Serie,2025-02-26,2025-02-26
0ee283c0-cbf0-42d7-8f82-34965e0d7194,Blue order,"['Drama', 'Comedy']",1998-08-10,4.9,52,12,Canceled,Weekly,Amber Stark,Serie,2025-02-26,2025-02-26
2af08886-f554-4afb-8d60-7b9908a19497,History open,"['Adventure', 'Animation', 'Mystery']",1995-04-14,7.9,138,17,Ended,Weekly,Christina Mullins,Serie,2025-02-26,2025-02-26
bd704a89-1231-43c6-a3e9-83d1de7173a7,Control draw very,"['Mystery', 'Sci-Fi', 'Adventure']",2000-05-03,2.8,102,18,Canceled,Weekly,Jenna Russell,Serie,2025-02-26,2025-02-26
ee142a4d-9315-4469-a38f-75513f2ab00a,Defense material,"['Thriller', 'Fantasy', 'Comedy']",2024-08-04,9.4,163,20,Canceled,Binge,Bryan Ramos,Serie,2025-02-26,2025-02-26
75448653-c6cb-49cb-b7cf-1db5148f5335,His six,"['Adventure', 'Drama', 'Animation']",2015-06-28,9.5,24,5,Upcoming,Binge,Jasmine Schwartz,Serie,2025-02-26,2025-02-26
e2cc211c-7080-41eb-bec7-fb9acca96d9c,Drop,['Sci-Fi'],2005-10-24,2.7,21,8,Running,Weekly,Olivia Griffin,Serie,2025-02-26,2025-02-26
4f0d944e-deae-41d3-ad04-0e9c55a8d98f,Expect huge foreign,['Horror'],2010-03-15,7.5,63,18,Ended,Binge,Lisa Lewis,Serie,2025-02-26,2025-02-26
ce9dfbc1-abe0-4a86-9d7c-a16cc4f163c8,Compare real window benefit,['Mystery'],2021-03-15,2.4,14,6,Running,Hybrid,Nicole Daniels,Serie,2025-02-26,2025-02-26
cedc295c-59a5-4a53-ae00-580caf2ea916,Movie old song,"['Thriller', 'Action', 'Sci-Fi']",2024-02-28,6.0,166,3,Running,Weekly,Laura Hayes,Serie,2025-02-26,2025-02-26
2acc19f3-a420-482f-bd72-00c7171976df,Both indeed relate any,['Thriller'],1997-03-25,2.3,34,6,Canceled,Weekly,William Wheeler,Serie,2025-02-26,2025-02-26
26b485d3-02a5-4f11-8285-ba9efc495343,Short he,"['Comedy', 'Fantasy', 'Adventure']",2016-07-19,9.1,92,19,Upcoming,Weekly,Matthew Hall,Serie,2025-02-26,2025-02-26
766a72e1-c669-4f61-bd42-ca07e9be7fba,Herself,['Horror'],2009-08-13,4.1,124,5,Ended,Hybrid,Patrick Nichols,Serie,2025-02-26,2025-02-26
cc755516-98d5-4bb4-bb01-04ec076262d7,Wish moment floor,"['Thriller', 'Action']",2021-02-03,1.7,95,16,Canceled,Binge,Gina Shaffer,Serie,2025-02-26,2025-02-26
de6c6d22-2af9-4ed5-8194-29806dc0d4b3,Who,"['Action', 'Thriller', 'Animation']",2021-09-27,9.3,12,19,Running,Weekly,Erica Rogers,Serie,2025-02-26,2025-02-26
e2dc0f09-318e-4944-beb1-3792215e11b2,Collection hospital,"['Thriller', 'Mystery', 'Horror']",2018-12-16,4.3,180,10,Canceled,Binge,Peggy Wright,Serie,2025-02-26,2025-02-26
2b4ca561-7b5f-4d93-85ff-2f9778ca084b,Another every,['Mystery'],2006-11-26,3.2,104,16,Canceled,Weekly,Robin Brady,Serie,2025-02-26,2025-02-26
92fcd4b9-67cb-4691-80f4-b27bef441ec7,Million Democrat behavior,"['Horror', 'Drama', 'Sci-Fi']",1998-08-22,6.3,179,1,Canceled,Binge,Kristy Richardson,Serie,2025-02-26,2025-02-26
3cdffc18-f360-4738-87e2-f5c33aa008ff,Financial just than,"['Animation', 'Action', 'Mystery']",2022-04-08,7.2,6,9,Upcoming,Weekly,Steven Bates,Serie,2025-02-26,2025-02-26
95628b06-d050-4edb-affc-45093d79a973,Prove detail information,['Fantasy'],2022-07-30,1.1,166,14,Canceled,Hybrid,David Price,Serie,2025-02-26,2025-02-26
c1d582ff-15bf-474e-8208-126bfb00c8e3,Hold magazine,"['Thriller', 'Sci-Fi']",2013-07-14,8.7,115,6,Upcoming,Binge,Timothy Myers,Serie,2025-02-26,2025-02-26
2fdab7ab-c382-43fd-8d9e-e97383ad7c7a,Writer,['Adventure'],2022-02-23,4.7,53,1,Ended,Binge,Barry Young,Serie,2025-02-26,2025-02-26
073a8e66-041d-44e8-aba6-3b7c034a64b1,Number culture,"['Fantasy', 'Thriller', 'Sci-Fi']",2007-12-31,2.4,25,13,Ended,Binge,Ana James,Serie,2025-02-26,2025-02-26
02e33b6d-221e-4416-a731-f2c2e8d8beb7,Financial knowledge,"['Action', 'Horror', 'Animation']",2005-03-14,8.5,70,17,Running,Weekly,Misty Morse,Serie,2025-02-26,2025-02-26
db024010-87bc-46a5-bdea-ded008a3e9a6,Doctor production,['Horror'],2004-11-14,2.5,117,3,Upcoming,Weekly,Valerie Sloan MD,Serie,2025-02-26,2025-02-26
ef0414ae-1e19-42e6-acbf-9811d851dd40,Account early,"['Action', 'Horror', 'Drama']",2008-12-02,9.9,145,12,Running,Binge,Matthew Moss,Serie,2025-02-26,2025-02-26
a3796fb0-7757-4c10-998f-350cc6121572,Dark unit,"['Comedy', 'Horror']",2014-02-12,7.4,45,3,Running,Hybrid,Jesse Garcia,Serie,2025-02-26,2025-02-26
0477701c-1231-45ec-89e9-551570a25b94,Tough budget effect,"['Comedy', 'Fantasy']",2007-08-14,7.9,144,16,Canceled,Binge,Taylor Cobb,Serie,2025-02-26,2025-02-26
47e00cdb-739c-42e6-8ac7-b2ec53cbd57d,Letter bill,['Adventure'],1997-04-17,1.4,165,12,Running,Hybrid,Anne Robinson,Serie,2025-02-26,2025-02-26
e7e02459-c1a6-461a-af43-712d614ce11d,Executive,['Comedy'],2006-02-22,5.6,154,2,Upcoming,Weekly,Michael Singh,Serie,2025-02-26,2025-02-26
bf2504ff-9382-46c9-b17d-8ae45489c72f,Majority,"['Sci-Fi', 'Action']",2000-04-17,9.6,96,13,Upcoming,Binge,Ashley Mitchell,Serie,2025-02-26,2025-02-26
c1d56564-d7cf-4831-839c-2bfc010f3f0c,Station against,"['Horror', 'Drama', 'Animation']",2003-11-26,2.9,74,19,Canceled,Weekly,Trevor Brock,Serie,2025-02-26,2025-02-26
81c5b33d-2e3c-4167-a1e6-a51dab6989b7,Be ability,"['Drama', 'Animation']",1996-03-27,2.3,119,16,Upcoming,Weekly,Richard Mccarthy,Serie,2025-02-26,2025-02-26
48aeb937-0c7e-4d9a-b112-917b3df14d54,Month pattern,['Fantasy'],2002-10-27,3.3,27,12,Running,Hybrid,Matthew Carroll,Serie,2025-02-26,2025-02-26
7c26616e-1dae-4149-bf23-a74f5377f35d,Respond office sing watch,['Thriller'],2005-06-05,6.7,130,4,Canceled,Weekly,Shelley Collins,Serie,2025-02-26,2025-02-26
86e0945c-f2e1-443a-a072-6d34215ab30c,Product every,['Animation'],2015-03-19,9.8,117,8,Running,Binge,Juan Lee,Serie,2025-02-26,2025-02-26
da6ed2b2-7297-4702-8cd4-3ce5ed68ff7d,Rise,['Drama'],2017-08-04,2.0,65,4,Upcoming,Hybrid,Christina Edwards,Serie,2025-02-26,2025-02-26
09b8df23-847a-4073-8ba4-5adf18edd680,Often herself,"['Mystery', 'Drama']",2011-07-31,5.1,102,6,Canceled,Weekly,Michael Mitchell,Serie,2025-02-26,2025-02-26
4e01cd64-ce04-40ad-9921-14456fc4bf8e,You part every,"['Adventure', 'Animation']",2002-02-13,1.3,122,11,Canceled,Weekly,Marcus Harrington,Serie,2025-02-26,2025-02-26
ef2f30b6-aa96-4a7b-8497-db83b4093784,Be not store,['Thriller'],2015-10-02,9.4,12,15,Canceled,Binge,Angela Lindsey,Serie,2025-02-26,2025-02-26
87222b3c-cf40-4397-b9a3-883cdbf4b66e,Newspaper up,"['Animation', 'Comedy']",2000-08-17,7.2,151,10,Canceled,Weekly,James Clark,Serie,2025-02-26,2025-02-26
6620f8bc-dd9e-46c7-b4a5-7fbbbe93a03e,Name such find,['Sci-Fi'],2015-02-01,5.0,39,7,Running,Hybrid,Lynn Wong,Serie,2025-02-26,2025-02-26
3f7cdd43-738e-4afd-8ba1-e1a9ae78b97f,Third rock,['Sci-Fi'],2023-01-25,6.1,126,3,Running,Binge,Benjamin Morrison,Serie,2025-02-26,2025-02-26
5562df6a-62cd-478c-b15a-1ddd17cdf123,Recognize data sport,"['Comedy', 'Action']",2024-12-13,3.8,81,19,Canceled,Binge,Wanda Foster,Serie,2025-02-26,2025-02-26
ced484dd-a233-4f65-a914-0608e2ab50b4,Factor a,"['Adventure', 'Drama', 'Thriller']",2013-09-15,10.0,38,3,Ended,Hybrid,Vanessa Nichols,Serie,2025-02-26,2025-02-26
8fc63238-a102-4828-ab76-fd232a9d72a1,Six hair,"['Thriller', 'Horror', 'Drama']",1999-08-09,9.5,159,8,Canceled,Binge,Andrea Mcpherson,Serie,2025-02-26,2025-02-26
1a18d52c-78f8-4a10-90ed-cc1691a38432,Cut despite must,"['Fantasy', 'Comedy']",2020-02-26,8.0,89,10,Upcoming,Weekly,Brenda Chavez,Serie,2025-02-26,2025-02-26
b0c720bd-cda3-40c1-b87f-c70037889164,Yeah environment,['Thriller'],2007-01-20,5.2,90,13,Canceled,Weekly,Jack Rivera,Serie,2025-02-26,2025-02-26
595dd42f-cfcc-4c68-b681-6e45f5d6da97,Mean economic,"['Animation', 'Drama']",2018-10-30,4.5,195,19,Canceled,Weekly,Jennifer Salas,Serie,2025-02-26,2025-02-26
1a51cd35-b0a1-4972-8b8b-006eb605cbf6,Role image,"['Thriller', 'Adventure']",2015-06-19,9.4,64,1,Ended,Hybrid,Brian Williams,Serie,2025-02-26,2025-02-26
44adeaf0-5f8c-4cc5-87b0-922a1187794c,Blood land business,"['Fantasy', 'Thriller']",2017-05-30,9.6,193,18,Canceled,Hybrid,Steven Olson,Serie,2025-02-26,2025-02-26
68449344-562e-4845-a682-98ab153857d7,Four kid,['Drama'],2006-04-29,6.8,78,15,Running,Binge,Erica Brown,Serie,2025-02-26,2025-02-26
b32026df-60ee-4501-bc04-dc816a4af4ae,Professor simply,"['Adventure', 'Horror']",2017-12-24,1.5,128,4,Upcoming,Weekly,Barbara Wright,Serie,2025-02-26,2025-02-26
df2fcc82-4f40-4b94-9d8a-b2ec6bb8a22a,Most character begin,"['Drama', 'Sci-Fi']",2021-06-12,3.4,58,9,Ended,Binge,Adam Nelson,Serie,2025-02-26,2025-02-26
c756d5fc-f701-4a1d-ba76-61eda91c0145,It southern find,"['Mystery', 'Adventure', 'Sci-Fi']",2009-10-05,3.3,94,9,Canceled,Hybrid,Dave Wolf,Serie,2025-02-26,2025-02-26
937981d1-5537-4ca4-9ad1-5dee88035478,Blue cut,['Sci-Fi'],2013-08-03,1.5,162,3,Canceled,Hybrid,Karen Alvarez,Serie,2025-02-26,2025-02-26
b9464235-1577-461d-b377-5fa3a22e4001,Support teacher,['Sci-Fi'],2007-12-08,6.9,126,14,Upcoming,Binge,Melissa Kent,Serie,2025-02-26,2025-02-26
2766d378-d851-4874-a129-c3c044629f80,Set language,"['Mystery', 'Animation']",2023-05-12,3.8,200,12,Ended,Binge,Cory Singh,Serie,2025-02-26,2025-02-26
dd8ea60f-bc48-4599-9f47-eda1b039a844,Professor forget really budget,"['Fantasy', 'Adventure', 'Thriller']",2009-01-28,8.2,120,9,Canceled,Binge,Shannon Dominguez,Serie,2025-02-26,2025-02-26
1d85562c-c9cd-48b0-aafd-04ed4fbb6421,Method military so,"['Animation', 'Mystery']",2010-05-24,3.6,150,5,Running,Binge,Michael Lee,Serie,2025-02-26,2025-02-26
1948288e-1822-4e94-af15-5ca2b445acd0,Partner possible,"['Action', 'Mystery']",2022-10-18,2.4,189,20,Canceled,Weekly,Christopher Smith,Serie,2025-02-26,2025-02-26
3568d2e6-e18c-4f82-992d-f55a33d11bc6,Old Congress last,"['Sci-Fi', 'Comedy', 'Action']",2021-05-10,1.2,73,17,Ended,Binge,Monica Scott,Serie,2025-02-26,2025-02-26
62babcf7-2b24-4b79-9103-110f62f3ea36,Young,"['Action', 'Drama']",2014-01-21,5.8,38,5,Canceled,Hybrid,Nancy Frey,Serie,2025-02-26,2025-02-26
77454ad9-2ac5-4e1d-be99-cb381ccc7ef6,College lawyer quality,['Animation'],2020-05-10,8.1,47,2,Canceled,Hybrid,Mr. Norman Galvan,Serie,2025-02-26,2025-02-26
738ec6a0-9980-4218-aa9e-191b688f3e23,Six bring,"['Sci-Fi', 'Horror', 'Thriller']",2003-04-12,3.4,156,12,Canceled,Binge,Carly George,Serie,2025-02-26,2025-02-26
97e4bb17-62ce-433c-ac93-81dc073f2d9a,Part cell fast,"['Animation', 'Horror']",2004-10-06,7.2,126,20,Upcoming,Hybrid,Michael White,Serie,2025-02-26,2025-02-26
50e2674b-4af9-4a81-9490-0b97a4467784,Specific employee local boy,['Thriller'],2009-03-03,4.1,166,5,Running,Weekly,Andrew Young,Serie,2025-02-26,2025-02-26
f7d7a703-00d0-4987-9344-7ecc5da6ed20,For network,"['Drama', 'Thriller']",2003-11-11,4.6,21,4,Running,Hybrid,Amanda Clark,Serie,2025-02-26,2025-02-26
b0d224f6-3dcd-4be2-91b9-ae80c26dab3e,Yet issue,"['Animation', 'Horror']",1997-08-10,3.8,21,5,Running,Hybrid,Donna Orr,Serie,2025-02-26,2025-02-26
5e324b58-ac51-45ba-87f1-078a9d57f518,Finish administration throughout,['Animation'],2020-10-22,7.2,173,2,Ended,Weekly,Stuart Nash,Serie,2025-02-26,2025-02-26
b5070bf3-20f2-4e7f-9687-ac49b1585898,Tough figure note,"['Action', 'Thriller']",2023-03-19,5.5,54,20,Upcoming,Hybrid,William Nunez,Serie,2025-02-26,2025-02-26
859a5161-4b70-487a-a92a-fec9208c3c9d,Beyond assume many,['Fantasy'],2022-11-13,8.3,33,17,Ended,Hybrid,Alexis Holloway,Serie,2025-02-26,2025-02-26
382bfd60-dce3-4e64-ae52-783f4a7617d2,Arrive subject certainly,"['Fantasy', 'Mystery']",2020-10-06,9.0,117,5,Canceled,Weekly,Sandra Ramirez,Serie,2025-02-26,2025-02-26
41c93808-a767-4845-9d81-9cf22fcdb14a,Break fly,"['Drama', 'Action']",1997-04-21,1.4,91,10,Canceled,Hybrid,Ethan Roberts,Serie,2025-02-26,2025-02-26
7b36b5bc-f539-461a-a50d-84d9fa68d01b,Stand sign key case,['Animation'],2015-01-18,1.7,196,14,Running,Hybrid,Michael Bryant,Serie,2025-02-26,2025-02-26
78609b63-58a5-4edf-a5a6-fec90c0da188,Nation low,"['Adventure', 'Mystery', 'Animation']",2009-03-17,1.4,49,13,Running,Hybrid,Richard Garner,Serie,2025-02-26,2025-02-26
73dcda4e-c587-4036-9769-7074a599afb9,Event blue minute argue,"['Mystery', 'Fantasy']",2018-10-17,9.4,168,12,Canceled,Hybrid,Michael Williams,Serie,2025-02-26,2025-02-26
6fdf0c10-8f8a-4021-832d-302518094d09,Their show from,"['Thriller', 'Horror']",2013-04-26,8.5,78,13,Running,Binge,Charles Rangel,Serie,2025-02-26,2025-02-26
cdf0d44c-d789-4919-871d-99857405c799,Find color picture,"['Fantasy', 'Animation', 'Drama']",2002-08-05,5.5,122,5,Upcoming,Binge,Emily Allen PhD,Serie,2025-02-26,2025-02-26
86a2d8a6-780f-4610-b68d-ccd27e8aa671,Prove couple teach,"['Action', 'Drama']",2011-08-31,8.0,114,13,Canceled,Hybrid,Glenda Gonzales,Serie,2025-02-26,2025-02-26
47b622d5-3bec-4b94-abd0-3538fddcc2cb,Record make must,"['Fantasy', 'Thriller', 'Action']",1996-10-17,9.3,54,19,Canceled,Hybrid,Andrea Foster,Serie,2025-02-26,2025-02-26
37d0b0c5-4fd8-4035-a03b-c600a7c83ec3,People,['Fantasy'],2020-08-21,9.5,179,19,Canceled,Weekly,Elizabeth Moore,Serie,2025-02-26,2025-02-26
58e9d7e8-8fbb-432a-a5f2-b0e17bf34c91,Across clear,['Thriller'],2007-02-13,1.6,62,17,Upcoming,Weekly,Stephanie Oliver,Serie,2025-02-26,2025-02-26
bbfb28d1-73c1-4281-9070-63ed6b068f9b,Paper debate,"['Thriller', 'Animation', 'Horror']",2009-09-13,5.8,162,7,Canceled,Binge,Victoria Smith,Serie,2025-02-26,2025-02-26
80cd8498-49d2-4842-ba11-3ffb5e673e17,Center pick yard,"['Animation', 'Horror', 'Adventure']",2003-04-02,2.4,96,1,Upcoming,Binge,Barbara Silva,Serie,2025-02-26,2025-02-26
0becf78e-38aa-4362-9438-ea3a13a7ebfd,Degree present develop,"['Sci-Fi', 'Drama']",2002-12-19,9.3,86,20,Canceled,Binge,Raymond Miller,Serie,2025-02-26,2025-02-26
a274991a-80e1-4366-94cf-2b890e6185bb,Decade effort keep,['Adventure'],1995-10-07,2.8,30,15,Running,Binge,Erik Meadows,Serie,2025-02-26,2025-02-26
133665de-cf01-4d12-924b-1a969f172d39,Them center region,"['Drama', 'Adventure', 'Mystery']",2000-04-22,5.5,138,17,Ended,Binge,Mary Cox,Serie,2025-02-26,2025-02-26
3c78a8ca-8a75-47c5-96a8-96e5d87681aa,Detail fast,"['Animation', 'Adventure']",2005-10-20,3.4,101,8,Canceled,Weekly,Danielle Smith,Serie,2025-02-26,2025-02-26
1fcdf35c-a1c0-4c3a-a322-f0fa49da5c54,Tend together back,"['Animation', 'Fantasy', 'Action']",2019-07-10,3.2,161,14,Upcoming,Hybrid,Miranda Moody,Serie,2025-02-26,2025-02-26
c84465e8-6af9-4ee7-816d-ff55a93a981e,Central third,"['Thriller', 'Comedy', 'Horror']",2001-09-24,7.8,23,6,Upcoming,Binge,Patricia Estrada,Serie,2025-02-26,2025-02-26
e4967b87-8df8-44a5-9b04-f1a5961e6d1f,Player,"['Action', 'Drama']",2006-04-26,8.6,153,20,Running,Hybrid,Keith Velasquez,Serie,2025-02-26,2025-02-26
2ced3e13-ada2-464d-8c2c-b4a9045bcda8,Season space,['Drama'],2001-12-13,6.1,136,17,Running,Weekly,Edward Holt,Serie,2025-02-26,2025-02-26
27d5a2a7-67a8-4016-921c-d31e83ffe104,Free instead particular,['Adventure'],2019-10-16,2.9,166,11,Ended,Weekly,Amber Baker,Serie,2025-02-26,2025-02-26
dbde6295-0222-4e3e-a1e5-b62e9ff66af6,Sure experience,['Comedy'],2003-06-10,5.0,73,10,Ended,Hybrid,Jasmine Fisher,Serie,2025-02-26,2025-02-26
b5dc458a-7490-4020-9f25-8b4776e0cdf9,Fly condition,"['Horror', 'Mystery']",2020-04-23,1.8,44,14,Upcoming,Binge,Michael Estrada,Serie,2025-02-26,2025-02-26
df5087b6-65bf-4ff1-9e9b-6f119484d263,Impact very,['Thriller'],2006-10-30,2.2,157,11,Canceled,Binge,Tanner Bridges,Serie,2025-02-26,2025-02-26
6a7bf035-00ab-4aa7-b399-9ee665318b14,Term wait news,"['Horror', 'Comedy']",2008-01-14,8.5,80,16,Running,Hybrid,Lisa Edwards,Serie,2025-02-26,2025-02-26
d49fac0c-4401-40bf-b971-48739c8dc33a,City else,"['Action', 'Drama', 'Fantasy']",2018-04-01,10.0,95,19,Ended,Binge,Marc Campos,Serie,2025-02-26,2025-02-26
403671a9-c19b-4b3e-b2dd-71e39df1b9ff,Wide nation two front,"['Sci-Fi', 'Thriller', 'Animation']",2011-05-26,2.2,130,9,Running,Weekly,Dr. Victoria Martinez,Serie,2025-02-26,2025-02-26
3887c47d-ac05-4cfe-a17e-c9e4bee4a0b5,Certain why officer,['Comedy'],2006-04-03,7.7,133,15,Ended,Hybrid,Christopher Nichols,Serie,2025-02-26,2025-02-26
c1562159-5f3f-461f-8840-19fed94dec67,Ready its keep any,"['Adventure', 'Animation', 'Action']",1995-06-16,1.0,60,1,Upcoming,Hybrid,Denise Ramirez,Serie,2025-02-26,2025-02-26
dbe7c79c-046b-4cef-a637-539716075db4,Four next,"['Action', 'Adventure', 'Sci-Fi']",2005-11-29,7.5,113,7,Ended,Weekly,Alyssa Anderson,Serie,2025-02-26,2025-02-26
c2710af4-5b9f-4397-87cb-bf3d47a5b41b,Trouble rule already,"['Comedy', 'Action']",1996-01-10,3.3,190,14,Upcoming,Hybrid,Nathaniel Reid,Serie,2025-02-26,2025-02-26
71d75c85-a420-4ed9-9c9f-0f5df4983dd5,So model production,['Action'],1996-07-31,3.1,17,20,Upcoming,Binge,Jonathan Good,Serie,2025-02-26,2025-02-26
cc8dae11-8c79-4779-9514-f5ce89d84f4c,Child defense,"['Horror', 'Mystery']",2009-07-29,2.8,129,16,Canceled,Hybrid,Anthony Conway,Serie,2025-02-26,2025-02-26
4a7a854d-6044-4f04-8cda-439fb84f4e8c,Seem office,"['Thriller', 'Sci-Fi', 'Drama']",2019-08-20,3.8,178,9,Canceled,Hybrid,Henry Brown,Serie,2025-02-26,2025-02-26
4b7d4947-5408-46eb-b06d-c7d09375b717,News result size myself,"['Fantasy', 'Mystery', 'Sci-Fi']",1997-01-30,1.3,170,19,Upcoming,Weekly,Allen Roberts,Serie,2025-02-26,2025-02-26
44ae9fbc-f197-4a85-8775-754ce31ffadf,Possible example,"['Horror', 'Action']",2020-01-25,6.3,79,7,Ended,Weekly,Emily Gilbert,Serie,2025-02-26,2025-02-26
d13fa3b7-a8f7-4f44-bcc4-4f9a06399099,Ask want,"['Comedy', 'Action', 'Fantasy']",2003-11-18,1.5,164,6,Canceled,Binge,Lori Nicholson,Serie,2025-02-26,2025-02-26
a780db2c-248b-4e57-b710-54959976eba3,Nor fire successful,"['Drama', 'Animation', 'Sci-Fi']",1998-09-22,1.8,13,19,Running,Hybrid,Theodore Wilson,Serie,2025-02-26,2025-02-26
f204ddc9-6eff-4caa-9393-525119b23df4,Second occur,"['Animation', 'Thriller', 'Fantasy']",2022-11-15,3.7,12,6,Ended,Weekly,Adam Owens,Serie,2025-02-26,2025-02-26
268e2ffc-1a42-49f0-898f-5eea284a3887,Son,['Fantasy'],2016-10-26,3.8,34,18,Canceled,Weekly,John Wilson,Serie,2025-02-26,2025-02-26
d5d0083e-f248-4fb5-bd91-6d558bd59e04,Message camera authority,"['Mystery', 'Sci-Fi', 'Comedy']",2003-10-15,6.7,110,11,Running,Hybrid,Shawn Robinson,Serie,2025-02-26,2025-02-26
baa85cc1-9945-4584-aa53-10882b630dc5,Word left reality,"['Action', 'Drama']",2000-12-20,4.8,161,19,Ended,Binge,Carol Cook,Serie,2025-02-26,2025-02-26
7b2560d3-c3fa-439a-9352-04a1726f0ed8,Into movie high,"['Animation', 'Sci-Fi', 'Comedy']",2008-10-12,9.9,53,10,Upcoming,Binge,John Nelson,Serie,2025-02-26,2025-02-26
df0514af-900c-4c14-a422-b144fd78af66,Eye practice single,"['Adventure', 'Drama', 'Action']",2023-01-06,6.3,111,5,Running,Binge,Danny Powell,Serie,2025-02-26,2025-02-26
1fc71897-9ec9-4267-a307-1119325c20b7,These face,['Drama'],2021-05-11,9.4,163,3,Running,Binge,Daniel Parker,Serie,2025-02-26,2025-02-26
