media_id,title,genres,release_date,avg_rating,duration,budget,revenue,nominations,age_classification,media_type,create_time,update_time
7b094587-2946-408d-a97a-da191b84c770,Partner series project,"['Action', 'Adventure', 'Fantasy']",1988-08-17,8.2,177,46663986.29,163063959.91,"['Oscar', ""Critics' Choice"", 'Independent Spirit']",NC-17,Movie,2025-02-26,2025-02-26
581157df-d59e-4b92-b728-e0eb58ca247b,Kid civil money,"['Thriller', 'Drama', 'Mystery']",2020-07-24,9.8,157,53387171.75,1411559470.63,"[""Critics' Choice""]",R,Movie,2025-02-26,2025-02-26
418100df-0f70-4fb7-b1d2-123e8208798c,Necessary,"['Sci-Fi', 'Horror']",1987-10-07,9.9,134,99261398.94,41101579.81,['BAFTA'],PG,Movie,2025-02-26,2025-02-26
ec14a27f-e343-4c21-b69c-116e797e1477,Risk send hour,['Adventure'],2024-08-21,9.3,126,109943073.84,1407506060.3,['SAG'],PG,Movie,2025-02-26,2025-02-26
734a3bde-e7e5-48c9-a2a2-4f236215199a,Hear city,['Drama'],2024-12-24,4.1,157,243742548.46,826625450.48,"['SAG', 'Emmy', 'Golden Globe']",G,Movie,2025-02-26,2025-02-26
c9b9245b-7748-486e-ad3b-f3bc99e58bf0,Choice suffer,"['Mystery', 'Action', 'Fantasy']",1985-07-02,6.0,152,21894339.02,19682818.68,[],PG-13,Movie,2025-02-26,2025-02-26
4129fae8-81e3-4133-bd4b-d3e708078204,Letter brother big,"['Horror', 'Thriller', 'Comedy']",2018-08-05,5.5,99,62637171.79,1922379750.43,"['Oscar', 'Independent Spirit', 'BAFTA']",PG,Movie,2025-02-26,2025-02-26
2dfc687a-940f-4fca-9081-ff0b6e8f254d,We decade,"['Drama', 'Mystery', 'Horror']",2012-11-20,8.8,134,94764060.15,977589066.97,"['Independent Spirit', 'Golden Globe', 'Emmy']",R,Movie,2025-02-26,2025-02-26
d1582a1c-4a13-4a0e-bf6d-c57b2266bf37,Person series may,"['Horror', 'Adventure', 'Action']",2015-11-21,5.3,80,231103112.57,134259212.74,"[""Critics' Choice"", 'Independent Spirit']",PG-13,Movie,2025-02-26,2025-02-26
f23c9b07-1b77-40e2-8f12-1efc3a23da9b,Like significant best,"['Adventure', 'Fantasy', 'Animation']",2022-01-01,5.5,172,117426886.35,26604756.24,"['Emmy', 'SAG', ""Critics' Choice"", 'Golden Globe']",NC-17,Movie,2025-02-26,2025-02-26
071be061-0dc8-4273-9784-ac574f484c3e,Final fine,"['Animation', 'Mystery', 'Thriller']",2016-02-02,9.7,98,99806896.94,1134948184.55,"[""Critics' Choice"", 'SAG', 'BAFTA']",R,Movie,2025-02-26,2025-02-26
90788abf-a680-4e8b-8c4f-84874f47ca09,Voice study,"['Drama', 'Thriller', 'Action']",2015-05-26,5.3,158,122711986.08,1326783479.87,"[""Critics' Choice""]",G,Movie,2025-02-26,2025-02-26
50002d97-aa29-4946-aa73-8179d3e118ea,Future task book,['Sci-Fi'],2005-01-08,2.9,99,136672153.69,355523955.1,"['Emmy', 'BAFTA', 'Independent Spirit', ""Critics' Choice""]",NC-17,Movie,2025-02-26,2025-02-26
50c603aa-c00c-48eb-8186-343cc274d53e,Material system,['Comedy'],1997-06-26,9.2,152,47265800.95,447682847.88,[],G,Movie,2025-02-26,2025-02-26
8ea7b373-e16c-484c-848c-e0f759b4df43,Husband marriage trade set,['Comedy'],2019-07-14,9.8,112,144943792.0,1317701031.38,[],PG,Movie,2025-02-26,2025-02-26
6924cee0-f512-4f80-a13b-3e79b8fb94d2,Air ask science,"['Drama', 'Comedy']",1999-08-17,2.8,136,77258092.22,1445596234.76,['Golden Globe'],G,Movie,2025-02-26,2025-02-26
bb80e432-5f1a-48c8-805b-d53575e0c3d9,Himself capital control,"['Fantasy', 'Horror', 'Drama']",1996-02-05,2.8,97,282524760.28,1979129166.47,"['Independent Spirit', 'Emmy']",R,Movie,2025-02-26,2025-02-26
01a3f15c-dc78-4a0f-9dfa-3add7bf7c492,College memory,"['Mystery', 'Adventure', 'Comedy']",2018-04-04,8.7,172,64598884.03,1343982470.81,['Oscar'],R,Movie,2025-02-26,2025-02-26
a6ab36dc-dbe7-43af-be40-7f6e2581e605,Research task,"['Adventure', 'Thriller', 'Horror']",2020-10-14,1.6,106,192874212.39,1118235884.25,['Golden Globe'],NC-17,Movie,2025-02-26,2025-02-26
d83b2ba7-8893-4174-a393-b6cd720284bd,Door create series,"['Drama', 'Sci-Fi', 'Thriller']",1986-10-20,4.9,165,85016498.98,870286216.52,[],PG-13,Movie,2025-02-26,2025-02-26
93696443-4160-42ab-b9fb-7f2301d07c08,Reason tell,['Action'],1979-08-25,4.9,160,32247622.07,799429410.6,"['Emmy', ""Critics' Choice""]",PG,Movie,2025-02-26,2025-02-26
392f7edc-8ccd-4ab0-9aa8-8325367e92dc,Win start culture season,['Thriller'],1997-04-24,6.4,84,192230260.87,141267494.53,[],NC-17,Movie,2025-02-26,2025-02-26
7287a75a-263d-4493-ae1e-053fc6e0d71d,Kind down middle bank,['Thriller'],1998-02-06,6.6,120,223335262.45,1221073557.77,['Golden Globe'],R,Movie,2025-02-26,2025-02-26
bcf5c0d7-23b6-4cea-b073-ac6efce09f04,Society outside,"['Mystery', 'Adventure', 'Fantasy']",2013-04-10,3.4,113,29816290.36,643162669.8,"['BAFTA', 'Independent Spirit', 'Emmy']",PG,Movie,2025-02-26,2025-02-26
8f5510f5-79c1-4e5d-a206-9a42b0fbdd10,Study party today,"['Action', 'Mystery', 'Drama']",2008-03-24,8.2,165,203535295.22,1199559945.53,"['BAFTA', 'Oscar', 'SAG']",PG,Movie,2025-02-26,2025-02-26
8c67924c-9051-4cee-813a-ab863eb6ebad,Moment worry local,"['Adventure', 'Drama']",2011-02-01,6.6,157,143673696.5,441253164.83,"['Golden Globe', 'Independent Spirit']",NC-17,Movie,2025-02-26,2025-02-26
f0534e9e-737c-4e0f-8e65-e9d223fbec9e,Answer mother democratic decide,"['Adventure', 'Animation', 'Sci-Fi']",2000-06-19,9.8,146,273502626.74,1051191198.85,"['Oscar', 'BAFTA', ""Critics' Choice"", 'SAG']",NC-17,Movie,2025-02-26,2025-02-26
4dd5f32e-715c-4b22-a7fc-21e41e429138,Ten brother,"['Thriller', 'Mystery']",1976-09-10,8.9,90,30448954.83,1036807192.19,"['Golden Globe', 'Emmy', 'Independent Spirit']",R,Movie,2025-02-26,2025-02-26
0d7565c2-7626-4188-b4a9-f9a286189921,Claim environment,['Animation'],2024-09-30,8.6,147,14941998.4,1431252874.97,"['Emmy', ""Critics' Choice"", 'Golden Globe', 'Oscar']",PG-13,Movie,2025-02-26,2025-02-26
2bb307e5-d77e-492a-a72c-89df6eefcdee,Program number,['Fantasy'],1976-09-17,3.0,107,133848815.2,626204083.94,['Oscar'],NC-17,Movie,2025-02-26,2025-02-26
8c51518e-42d4-4a4e-b0de-40b058fa285c,Majority focus,['Sci-Fi'],2017-07-16,8.0,101,212456081.04,475259847.78,"['Emmy', 'SAG', ""Critics' Choice"", 'Independent Spirit']",NC-17,Movie,2025-02-26,2025-02-26
ad2625a9-d6ed-4821-8deb-ea4b6496a5e8,Foreign article,"['Horror', 'Comedy', 'Action']",1993-09-06,9.5,93,261261097.83,489655860.84,[],R,Movie,2025-02-26,2025-02-26
a8137568-a569-4be5-a1e7-0d62457aeefb,Dream that where,['Comedy'],2000-11-14,4.3,89,262096914.81,3238095.23,[],NC-17,Movie,2025-02-26,2025-02-26
df7b0c4c-1de0-4a88-98aa-0eef9f659cc3,Marriage answer watch participant,"['Mystery', 'Comedy', 'Sci-Fi']",2023-04-03,4.6,149,180747783.81,1403130152.93,[],PG,Movie,2025-02-26,2025-02-26
b9657024-617a-4f53-b111-0f6ebd9baac9,Table but,"['Action', 'Animation']",2013-03-09,4.8,168,238437319.71,954590643.64,"['Emmy', 'BAFTA']",PG,Movie,2025-02-26,2025-02-26
2a87b2f8-5717-4407-9fb3-8783eb61e0f4,Talk whether,"['Drama', 'Horror']",1994-12-02,3.2,120,182948324.98,1244715066.21,['SAG'],NC-17,Movie,2025-02-26,2025-02-26
d320a0a4-6831-47da-9ff4-17b5ace2f21c,Find suggest sing crime,"['Thriller', 'Fantasy']",1995-10-18,8.8,162,244969241.95,1098168989.35,[],NC-17,Movie,2025-02-26,2025-02-26
fc29fba0-fdb8-433b-b39c-1b6c3d5611c1,Decade just,"['Action', 'Comedy']",2018-05-01,8.4,98,36902952.37,464782604.69,['Golden Globe'],R,Movie,2025-02-26,2025-02-26
28a743cc-5c55-4399-9501-13ad457f2f93,Good worry religious interest,"['Mystery', 'Animation', 'Adventure']",2018-10-20,3.5,165,231176819.54,1724922738.91,[],G,Movie,2025-02-26,2025-02-26
12a000d8-7c79-499d-8e4d-44d6ad05ca1b,Method result decision,['Thriller'],1992-12-20,3.6,100,98556936.68,517187060.04,['Emmy'],NC-17,Movie,2025-02-26,2025-02-26
dd0acb99-35eb-4c50-9ca7-d71efbbc3b4e,See,"['Sci-Fi', 'Drama']",2006-05-31,1.3,111,289476578.97,1899039133.81,"[""Critics' Choice""]",PG,Movie,2025-02-26,2025-02-26
7fcaf5fc-cce4-4584-8eb9-d557221110fd,My environment,['Comedy'],2012-01-07,3.9,123,100120705.1,1735673894.89,"['Independent Spirit', 'BAFTA', ""Critics' Choice"", 'Oscar']",PG-13,Movie,2025-02-26,2025-02-26
54ece0a7-234a-4e6d-ae92-c80da870ec00,Nothing something political,"['Comedy', 'Animation', 'Horror']",1989-02-26,7.9,83,207469656.66,982273566.76,"['SAG', 'BAFTA']",PG,Movie,2025-02-26,2025-02-26
0f650075-85a2-4aeb-b5ec-d13ff29a1d4c,Stage site,"['Sci-Fi', 'Fantasy']",1994-12-07,3.8,98,252892624.35,1020001936.63,['Golden Globe'],NC-17,Movie,2025-02-26,2025-02-26
f8dfb065-dc3f-4e98-b39a-a02f964969d4,Bring during,"['Adventure', 'Horror']",1992-06-10,7.4,179,120608155.11,231488813.79,['Emmy'],R,Movie,2025-02-26,2025-02-26
346795d3-2e40-4f4f-a192-5706849434ca,List speak education,['Comedy'],1983-03-05,4.5,103,246150310.63,246854628.54,"['Golden Globe', 'Oscar', 'SAG']",PG,Movie,2025-02-26,2025-02-26
3e3fb023-ca54-4d13-8514-4618c4ea3949,Door standard glass,"['Animation', 'Thriller']",2009-03-26,1.7,173,256149273.88,949859166.66,"[""Critics' Choice""]",G,Movie,2025-02-26,2025-02-26
aa6aec3d-cfe0-4e63-8402-788eb6b991d8,Different everybody budget,"['Thriller', 'Action']",1992-03-25,8.1,93,225722924.8,1210715270.54,"['Emmy', 'Independent Spirit']",PG,Movie,2025-02-26,2025-02-26
ea5141cf-2071-485a-aaf6-747dc4d52c89,Travel cup into,"['Animation', 'Sci-Fi']",2009-10-09,9.9,147,83725358.24,365802336.21,"['Golden Globe', 'BAFTA']",PG-13,Movie,2025-02-26,2025-02-26
2bd6e507-790c-4c52-82ab-c2d88644706a,Wife section particularly,"['Mystery', 'Action']",1998-03-23,4.4,93,170653854.7,349927849.12,"['Oscar', 'Emmy']",G,Movie,2025-02-26,2025-02-26
c09cfe1f-8233-42da-a9ee-46e3332efc44,Plant,"['Drama', 'Horror', 'Thriller']",2014-10-10,7.6,81,131603338.91,463612583.08,"['Oscar', 'SAG', ""Critics' Choice"", 'Emmy']",R,Movie,2025-02-26,2025-02-26
d6664b32-4d21-4c32-83b7-e67dabd502aa,Common book,"['Adventure', 'Thriller', 'Mystery']",1995-04-11,1.4,102,114903086.29,1182577060.32,"['Independent Spirit', ""Critics' Choice"", 'BAFTA', 'SAG']",PG,Movie,2025-02-26,2025-02-26
77f100cd-9c53-4882-944f-218f9643f3d2,Past move,['Thriller'],2008-04-15,4.6,83,76979969.45,1544552936.4,"['Independent Spirit', 'Oscar']",G,Movie,2025-02-26,2025-02-26
65eb75b6-2aed-4558-a905-32c36be5244f,Capital pay,"['Horror', 'Thriller']",1996-02-27,1.3,170,291364357.31,794229718.17,"['Emmy', 'Golden Globe', ""Critics' Choice"", 'Oscar']",PG-13,Movie,2025-02-26,2025-02-26
686c9863-8a45-4fda-842a-4b5975e1052b,Look health,"['Drama', 'Comedy']",1982-05-29,9.4,163,44391697.45,866110556.72,['SAG'],NC-17,Movie,2025-02-26,2025-02-26
b38a95af-c200-4ba5-acbd-4724297f5a64,Cultural idea,['Horror'],2014-03-08,1.5,94,44216732.56,1090316561.52,['Independent Spirit'],PG-13,Movie,2025-02-26,2025-02-26
5786a0b6-9b59-4c40-bc3a-7ba06c0b0604,Good their quality,['Drama'],1979-08-19,3.9,156,47682191.22,1920696018.87,"['Oscar', 'Golden Globe']",R,Movie,2025-02-26,2025-02-26
2edaa680-a283-4152-9421-bee87ff6b89e,Do ok will,['Drama'],1978-03-23,3.3,172,187275691.68,1289957162.6,"['Golden Globe', 'BAFTA', 'Emmy']",R,Movie,2025-02-26,2025-02-26
7cc0a66e-ffcd-49ee-a78e-7798591cfb08,Statement analysis,"['Comedy', 'Drama']",2001-03-17,1.4,113,38068045.93,582504319.55,"['Independent Spirit', ""Critics' Choice""]",NC-17,Movie,2025-02-26,2025-02-26
a80fd4bd-6d52-4efa-bdab-21a14059f899,Skin cup,"['Sci-Fi', 'Adventure']",2020-12-17,2.1,167,51263430.01,28708721.33,"['BAFTA', 'Oscar']",NC-17,Movie,2025-02-26,2025-02-26
dff5fe02-976f-49eb-9157-a94ca7e3ab3a,Street late high,"['Animation', 'Action', 'Drama']",2008-09-24,5.9,138,154316704.97,1800262267.63,"['SAG', 'Independent Spirit', 'Emmy']",R,Movie,2025-02-26,2025-02-26
930efde0-8bd9-4777-b651-b43f00b61428,Help feeling,"['Animation', 'Adventure', 'Drama']",2013-05-24,6.1,120,29061272.02,623491220.79,"['Golden Globe', ""Critics' Choice""]",R,Movie,2025-02-26,2025-02-26
05b5c0b6-d5fa-4d33-8afb-be707afbefeb,Nice gun,['Drama'],2000-06-09,5.8,110,70466311.36,229618650.73,[],PG,Movie,2025-02-26,2025-02-26
47ff2041-ace9-4432-82aa-ed63ba2e26b2,Building lawyer car,"['Fantasy', 'Action']",2018-05-23,8.5,126,187220074.31,1401754996.65,"['Independent Spirit', 'SAG', 'Oscar']",PG,Movie,2025-02-26,2025-02-26
7001ad32-dadc-4873-b08e-9f7548901e7e,Career president present,"['Adventure', 'Drama', 'Thriller']",2008-11-07,1.9,149,83017846.41,1128685625.5,[],G,Movie,2025-02-26,2025-02-26
1df86d4e-3a56-4e41-8ee5-118e6047399f,Pressure quickly agent,"['Horror', 'Drama']",1987-02-26,3.0,125,225646063.67,98370311.2,[],R,Movie,2025-02-26,2025-02-26
26505787-e9c7-4241-ba6b-a45091897236,List with,"['Fantasy', 'Thriller', 'Comedy']",1977-04-16,7.7,88,150076944.0,1615101356.35,[],PG-13,Movie,2025-02-26,2025-02-26
7524df13-9701-4b84-ac19-b23dd586de73,Forget clear own,"['Thriller', 'Action', 'Animation']",2003-05-01,4.6,165,60242014.67,928046945.11,['BAFTA'],PG-13,Movie,2025-02-26,2025-02-26
5e624dcb-78d6-4097-be97-ea33750087c4,Tough,"['Drama', 'Fantasy', 'Mystery']",2016-10-31,1.3,119,196761559.36,1048925803.71,"[""Critics' Choice"", 'Golden Globe', 'Independent Spirit', 'SAG']",R,Movie,2025-02-26,2025-02-26
011b41c5-f1e7-4f09-ba76-8a977837935b,Research sense down,"['Adventure', 'Comedy', 'Horror']",2016-07-31,3.3,166,53687864.29,304917029.95,"['Emmy', 'BAFTA', 'Golden Globe']",R,Movie,2025-02-26,2025-02-26
f349646e-d149-41e1-9319-4dcb7f62e04d,Science,"['Fantasy', 'Adventure']",1994-11-06,4.3,100,236689458.29,326871590.73,"['Independent Spirit', ""Critics' Choice"", 'Golden Globe', 'BAFTA']",PG-13,Movie,2025-02-26,2025-02-26
77483352-0beb-4b20-b360-30dd1a7f7329,Data help put,"['Adventure', 'Thriller']",2020-05-11,9.1,94,237651453.59,487059513.85,"['Independent Spirit', 'Golden Globe', 'Oscar']",G,Movie,2025-02-26,2025-02-26
b2d2f325-bcac-4efd-b165-c1f8120cb5f5,Ago language perform,"['Animation', 'Fantasy', 'Horror']",1988-06-28,4.9,166,296236069.24,966714141.74,['Independent Spirit'],PG-13,Movie,2025-02-26,2025-02-26
1f836e0f-51eb-49e2-a55b-3ed1769c9195,Fight experience,"['Horror', 'Mystery']",2016-12-27,2.5,140,53932234.27,1367896663.73,[],G,Movie,2025-02-26,2025-02-26
72d7f3c3-9749-4930-96d0-67ef2ecaff56,Financial window,"['Animation', 'Adventure']",2001-03-16,6.7,125,9429844.76,1067602856.5,['SAG'],NC-17,Movie,2025-02-26,2025-02-26
5cab3168-de39-4002-b5b2-9c4ad538cf1b,Blue tend he,['Comedy'],1990-02-17,8.2,163,36504899.85,1860705517.31,"['Emmy', 'BAFTA']",NC-17,Movie,2025-02-26,2025-02-26
90ef4ff9-0f09-4ca7-9afe-d43ed24315bf,Effect appear Mrs,['Animation'],1996-06-28,8.5,135,72615152.04,870507946.27,"[""Critics' Choice"", 'Oscar', 'Emmy', 'BAFTA']",PG-13,Movie,2025-02-26,2025-02-26
7a903ae7-4f81-4067-a2b9-b7072347bb51,Professional nature,"['Sci-Fi', 'Thriller']",1977-10-18,5.9,179,293499264.04,904307561.78,"['Oscar', 'SAG', 'Emmy']",G,Movie,2025-02-26,2025-02-26
087837c8-2920-4709-9275-36abda385cd9,Cold officer,"['Thriller', 'Animation']",1977-05-03,9.7,164,268064791.28,1959357385.98,"[""Critics' Choice"", 'Oscar']",NC-17,Movie,2025-02-26,2025-02-26
a40b8399-3d1f-416b-86d4-690c041f7e4f,Rich much serve,"['Horror', 'Comedy']",1992-06-01,3.4,115,104103579.99,1101336745.2,[],NC-17,Movie,2025-02-26,2025-02-26
2096b5a4-d80e-4f12-ba10-6fc93137a5fd,Own clear,['Animation'],2015-07-16,7.6,145,160368306.79,1914117045.39,"['SAG', 'Oscar', 'BAFTA', 'Independent Spirit']",R,Movie,2025-02-26,2025-02-26
c079af4f-378b-4916-8ff5-89a94c614e19,Century part,['Animation'],2007-11-04,4.6,133,226086207.89,614459265.29,[],PG,Movie,2025-02-26,2025-02-26
7068d82d-7e59-4acd-a78e-87282a43d944,Structure cold entire,"['Horror', 'Adventure']",2024-07-03,8.0,82,175525778.63,621839591.46,[],R,Movie,2025-02-26,2025-02-26
440d03b6-6adc-472e-9f6d-3ec1bbb9bd54,Poor close,"['Thriller', 'Mystery']",1975-04-01,8.6,161,65185805.1,562637338.24,"['BAFTA', 'Independent Spirit']",R,Movie,2025-02-26,2025-02-26
d8c506a3-b82d-4976-80c2-daf99e7a90a0,Improve staff,"['Mystery', 'Fantasy', 'Thriller']",1995-02-20,4.3,112,285597476.97,1295914098.19,"['Oscar', 'Emmy', ""Critics' Choice"", 'SAG']",NC-17,Movie,2025-02-26,2025-02-26
fbae16fd-cb90-40f3-a5c1-943fdac7ddb2,Finally its think,"['Action', 'Sci-Fi', 'Horror']",2012-07-24,8.9,172,209479477.02,1661662875.9,"[""Critics' Choice"", 'Emmy', 'SAG']",PG,Movie,2025-02-26,2025-02-26
49926812-7610-42ea-ace9-25239de8c8ba,Military green customer,"['Thriller', 'Adventure', 'Action']",1997-01-05,1.2,98,33597648.42,1069921286.95,[],R,Movie,2025-02-26,2025-02-26
fb0455b4-e849-4a3f-869e-13e593cfa9d5,Already field,"['Drama', 'Sci-Fi']",2013-09-28,8.2,94,186890220.08,1960545963.79,[],G,Movie,2025-02-26,2025-02-26
1f0a93f3-1316-4991-a007-0c43884a2ec0,Event ground,"['Drama', 'Comedy', 'Mystery']",1986-05-30,9.5,163,99857709.88,830600208.9,['SAG'],PG-13,Movie,2025-02-26,2025-02-26
9399994a-7c74-4aa6-9dc0-3a7a2e41827a,Population on us,"['Adventure', 'Drama', 'Fantasy']",2021-08-10,7.8,169,183127254.45,1875181458.13,"[""Critics' Choice"", 'Emmy', 'BAFTA', 'Oscar']",PG-13,Movie,2025-02-26,2025-02-26
e875165c-9bdb-460b-a52a-4e0098c783ec,Young,['Adventure'],2023-09-10,8.5,105,209488834.6,312319052.31,"['Oscar', 'SAG', 'BAFTA']",R,Movie,2025-02-26,2025-02-26
95c15101-c936-418a-8c60-4752411911b0,Office tough game,"['Mystery', 'Sci-Fi']",1996-11-23,3.2,86,225683268.73,710708425.9,"['Emmy', ""Critics' Choice"", 'BAFTA', 'SAG']",NC-17,Movie,2025-02-26,2025-02-26
64742469-4fdc-4c66-8306-1e4ca8fe8e34,Imagine federal,"['Action', 'Sci-Fi']",2011-07-01,3.0,101,5163092.08,1880440529.39,[],G,Movie,2025-02-26,2025-02-26
60ac3152-42d3-41ed-b5df-e8627c2109d2,Weight,['Action'],2014-05-04,9.7,102,12127002.0,591708485.57,"[""Critics' Choice"", 'Oscar', 'SAG', 'BAFTA']",R,Movie,2025-02-26,2025-02-26
b9fb58d1-7435-4c64-b856-9709993c7468,Fact old character,"['Animation', 'Thriller', 'Sci-Fi']",1994-01-05,4.0,92,297476457.72,409212705.94,"['SAG', ""Critics' Choice""]",NC-17,Movie,2025-02-26,2025-02-26
6bc1c9bd-1f6d-491e-8e6c-cdbc2e95d1b8,Process successful war,"['Horror', 'Comedy', 'Mystery']",2013-06-01,6.7,123,105384438.0,492631168.39,"['BAFTA', 'Independent Spirit', 'Oscar', 'Emmy']",NC-17,Movie,2025-02-26,2025-02-26
f65072c1-e254-46c4-aca8-fa6c1525fe6d,Beyond film rise,['Thriller'],1994-10-19,4.4,124,66591272.29,410292528.5,"['SAG', ""Critics' Choice""]",PG,Movie,2025-02-26,2025-02-26
932bf0e6-6f41-4657-b962-e55dee6a3ce0,Notice garden company,['Animation'],2011-09-17,9.8,156,183528281.3,119267822.68,[],R,Movie,2025-02-26,2025-02-26
948fee18-58e1-4c1f-8261-232283d17b35,Organization,['Action'],1987-06-17,8.8,160,151235825.28,1685991728.63,"[""Critics' Choice""]",R,Movie,2025-02-26,2025-02-26
e9dd2df4-c3ad-4b8f-9218-3a3309d1d939,Similar free,"['Sci-Fi', 'Fantasy']",1994-06-26,3.8,149,135630354.28,1122809376.73,"['Golden Globe', ""Critics' Choice""]",G,Movie,2025-02-26,2025-02-26
69c4a15e-cade-4990-b930-19c229a0ac94,Senior give step,['Horror'],1996-09-28,1.6,178,128875810.16,1927405500.73,['BAFTA'],NC-17,Movie,2025-02-26,2025-02-26
26a7ed3a-78ad-4c9e-acf7-f8234d8bf7f4,Summer,['Animation'],1986-04-02,6.1,86,96979854.69,1858545756.71,"['Independent Spirit', 'Oscar']",NC-17,Movie,2025-02-26,2025-02-26
05e747a9-1089-4cb0-a63c-3d9826819640,Attack agency,"['Horror', 'Comedy', 'Action']",2011-11-07,5.1,172,87800505.6,1797534982.82,[],NC-17,Movie,2025-02-26,2025-02-26
1708db66-eb96-4dca-a00e-6a29ff2b1a43,Production whole degree,['Fantasy'],1988-05-01,7.7,100,103695643.85,1857620497.55,['SAG'],NC-17,Movie,2025-02-26,2025-02-26
161c9c85-f02d-481d-a0a3-28a1cd01e7c4,Power wish run,"['Comedy', 'Horror', 'Sci-Fi']",1996-12-28,9.9,121,198459868.78,256149644.97,"['SAG', 'Emmy', 'Independent Spirit']",PG-13,Movie,2025-02-26,2025-02-26
8aa7a69e-2c6a-44fe-a58f-9cdc5a80fa95,Final point,"['Horror', 'Comedy', 'Animation']",1993-03-06,7.3,98,84230874.54,1299832603.29,['Independent Spirit'],PG,Movie,2025-02-26,2025-02-26
2829ee7b-a161-40c7-97fc-41f179dacfc5,Sometimes police get,['Drama'],1975-05-18,5.8,169,123928122.82,1761742675.7,"['Golden Globe', 'SAG', ""Critics' Choice"", 'Oscar']",NC-17,Movie,2025-02-26,2025-02-26
a862af5b-e7ee-4193-b683-f5abb18f5875,Single wrong,['Sci-Fi'],2010-03-27,4.3,141,146501010.56,4685132.38,[],PG-13,Movie,2025-02-26,2025-02-26
6e161a56-7718-421a-ba74-32c9724f71fc,Car official,"['Horror', 'Fantasy']",2018-11-07,4.6,139,33446292.77,1700958950.38,['SAG'],PG,Movie,2025-02-26,2025-02-26
f0b25a45-21d5-44eb-a6de-6168398329e2,Physical news,"['Adventure', 'Action']",2008-11-24,2.6,103,152631413.66,1948340289.01,[],PG-13,Movie,2025-02-26,2025-02-26
f70572a3-3da3-4356-93f2-8bfefd68cd6d,Throughout reveal wonder,"['Thriller', 'Horror']",1980-06-10,9.0,96,228467713.9,396185425.4,"['Golden Globe', 'SAG', 'Emmy']",G,Movie,2025-02-26,2025-02-26
046eb146-332f-432e-ae47-b35a9b1f8f92,Newspaper,['Comedy'],1994-10-29,7.2,174,207015753.1,1519154433.45,"['Oscar', ""Critics' Choice"", 'Golden Globe']",PG,Movie,2025-02-26,2025-02-26
9d4e4ac8-614a-47d6-b388-2b231694dcab,Change question work,"['Sci-Fi', 'Horror']",2001-06-09,4.8,150,114550185.94,1878107297.38,"['Independent Spirit', 'Oscar', ""Critics' Choice"", 'Emmy']",NC-17,Movie,2025-02-26,2025-02-26
ed743af2-4380-4bb9-a156-ecfd99489ee8,Stay political,['Sci-Fi'],1995-08-18,8.5,159,184582253.47,225961690.94,"[""Critics' Choice"", 'Golden Globe']",PG,Movie,2025-02-26,2025-02-26
6569db17-9f65-4055-b88f-654a7163d2c2,Both parent improve,"['Comedy', 'Thriller']",1999-09-26,8.6,134,269419269.77,1985810924.71,"['SAG', 'Oscar', 'BAFTA', 'Emmy']",G,Movie,2025-02-26,2025-02-26
1c15fba4-57cc-41c4-9a81-93dd4578371f,Action both,"['Fantasy', 'Comedy']",1984-10-06,4.4,131,258417687.42,1054069829.02,['BAFTA'],G,Movie,2025-02-26,2025-02-26
2a199e0d-30ba-4ea5-9825-4423d9d0a319,Cup recent it,"['Adventure', 'Comedy']",2021-03-05,8.4,83,237409478.57,636497691.15,[],NC-17,Movie,2025-02-26,2025-02-26
def7a3b9-ff1e-44c4-b66f-f0f19e977ad9,Avoid probably buy,"['Drama', 'Comedy', 'Adventure']",2011-08-10,4.6,160,258374641.93,746354712.0,"[""Critics' Choice"", 'Emmy', 'Oscar']",G,Movie,2025-02-26,2025-02-26
fddbc961-fb85-4abc-9b4c-09405ed90344,Even home,['Drama'],1986-07-15,5.8,147,292029203.86,557469487.32,['BAFTA'],PG-13,Movie,2025-02-26,2025-02-26
cab606ec-79ec-43a6-bc13-8f7a01953234,Marriage town item,"['Animation', 'Comedy']",2008-01-03,7.3,161,40244134.79,298641173.67,['Golden Globe'],NC-17,Movie,2025-02-26,2025-02-26
dd3258cb-4176-4e12-8530-5427e71a2b63,Age hard,"['Fantasy', 'Comedy', 'Mystery']",1996-11-11,2.8,139,238619868.87,1674118097.67,"['Independent Spirit', 'BAFTA', 'Oscar', 'Emmy']",PG-13,Movie,2025-02-26,2025-02-26
97ce1f69-e432-4cf5-9169-517764b4f720,Guess indeed approach,"['Mystery', 'Fantasy']",1975-09-03,3.3,153,238900338.69,1168852533.18,"[""Critics' Choice"", 'BAFTA', 'Emmy', 'Oscar']",PG,Movie,2025-02-26,2025-02-26
e29e64ab-49d4-450e-bdee-4f897ef18293,Dog back great act,"['Sci-Fi', 'Horror', 'Mystery']",2002-11-03,1.7,97,153011781.16,581832750.84,"['Oscar', 'Golden Globe', 'Emmy']",R,Movie,2025-02-26,2025-02-26
98eca4e2-3f2a-4b87-b682-ccaa1ea34357,Article bar base receive,"['Thriller', 'Sci-Fi']",1987-07-24,7.2,114,130177348.17,27624158.48,"['BAFTA', 'Golden Globe', 'SAG']",PG-13,Movie,2025-02-26,2025-02-26
